run_id,workload,policy,gate_enabled,lambda_source,cache_size_entries,cluster_count_k,ttl_confidence,seed,split,n_queries,n_hits,n_misses,n_stale_hits_served,n_stale_hits_prevented,n_false_hits,n_useful_hits,hit_rate,stale_hit_rate,false_hit_rate,useful_hit_rate,cost_saved_usd,cost_spent_usd,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,throughput_qps,overhead_mean_ms,peak_rss_mb,cpu_pct,cluster_ari,git_sha,timestamp
ablation-w1-row3_bf-seed0,w1,BF_SUBSTITUTE,False,none,412,10,0.9,0,eval,1890,1687,203,896,0,1535,53,0.8925925925925926,0.5311203319502075,0.9098992294013041,0.03141671606401897,2.7273874347009426,0.6738576321189421,16.434699515592882,0.35320800088811666,132.58213620362443,267.71243309622764,60.84686848404024,0.3391329936430483,206.140625,89.5,0.5229378675187831,5816e57,2026-08-01T20:27:27.830259+00:00
ablation-w1-row3_bf-seed1,w1,BF_SUBSTITUTE,False,none,412,10,0.9,1,eval,1890,1680,210,918,0,1552,29,0.8888888888888888,0.5464285714285714,0.9238095238095239,0.017261904761904763,1.8978029208914817,0.45209685209803063,15.104958231346842,0.37168750168348197,123.5315005103587,226.14320720099346,66.20342702601664,0.35271222857570844,206.140625,92.7,0.41935936310109573,5816e57,2026-08-01T20:27:29.007989+00:00
ablation-w1-row3_bf-seed2,w1,BF_SUBSTITUTE,False,none,412,10,0.9,2,eval,1890,1704,186,983,0,1572,25,0.9015873015873016,0.5768779342723005,0.9225352112676056,0.014671361502347418,2.2312497527123676,0.6205163337788105,14.59895194809639,0.35914600084652193,127.94957087690943,266.9148594262685,68.49806777604975,0.3492104116505875,206.140625,92.0,0.45350574293588486,5816e57,2026-08-01T20:27:30.139087+00:00
ablation-w1-row3_bf-seed3,w1,BF_SUBSTITUTE,False,none,412,10,0.9,3,eval,1890,1690,200,1013,0,1559,33,0.8941798941798942,0.5994082840236686,0.9224852071005917,0.01952662721893491,2.416416420300833,0.6692730389990564,13.472936189820983,0.36804100091103464,112.21049645733441,220.20230762667885,74.22287064311311,0.35758327728010486,206.140625,91.4,0.4088871256432895,5816e57,2026-08-01T20:27:31.270664+00:00
ablation-w1-row3_bf-seed4,w1,BF_SUBSTITUTE,False,none,412,10,0.9,4,eval,1890,1712,178,799,0,1578,31,0.9058201058201059,0.46670560747663553,0.9217289719626168,0.018107476635514017,5.013105921852636,1.0183408282808823,14.7346928842329,0.3390835008758586,118.37918602257524,281.2448302628152,67.86704058623891,0.32388486142543443,206.140625,92.4,0.3946334934250692,5816e57,2026-08-01T20:27:32.315719+00:00
ablation-w1-row4_gate_lfu-seed0,w1,LFU,True,learned,412,10,0.9,0,eval,1890,675,1215,59,1012,613,59,0.35714285714285715,0.0874074074074074,0.9081481481481481,0.0874074074074074,2.289590927453986,4.040757315708909,95.05822534311868,81.12077170070503,292.0373044535413,468.51945387034357,10.519868179638708,0.3309829994900153,206.140625,92.7,0.5229378675187831,5816e57,2026-08-01T20:27:33.478335+00:00
ablation-w1-row4_gate_lfu-seed1,w1,LFU,True,learned,412,10,0.9,1,eval,1890,635,1255,43,1045,581,49,0.335978835978836,0.06771653543307087,0.9149606299212598,0.07716535433070866,1.5299163961378153,2.809133208583249,86.41173564860533,80.3666516929417,246.61906781827935,383.30174654160334,11.572502189592807,0.35449920161183746,206.140625,90.5,0.41935936310109573,5816e57,2026-08-01T20:27:34.663006+00:00
ablation-w1-row4_gate_lfu-seed2,w1,LFU,True,learned,412,10,0.9,2,eval,1890,574,1316,29,1130,523,46,0.3037037037037037,0.050522648083623695,0.9111498257839721,0.08013937282229965,1.8411949949315256,4.31671010414203,102.00048917846618,91.99435857770924,280.1577706803736,415.4917227978249,9.80387455054593,0.39487069522678325,206.140625,83.4,0.45350574293588486,5816e57,2026-08-01T20:27:35.977248+00:00
ablation-w1-row4_gate_lfu-seed3,w1,LFU,True,learned,412,10,0.9,3,eval,1890,552,1338,48,1138,489,60,0.2920634920634921,0.08695652173913043,0.8858695652173914,0.10869565217391304,1.833972440525118,4.532308724438558,100.3935328483321,84.89640966947806,294.02508993854957,479.25560739404165,9.96080097620166,0.3411008396382886,206.140625,92.5,0.4088871256432895,5816e57,2026-08-01T20:27:37.150599+00:00
ablation-w1-row4_gate_lfu-seed4,w1,LFU,True,learned,412,10,0.9,4,eval,1890,725,1165,47,987,673,50,0.3835978835978836,0.06482758620689655,0.9282758620689655,0.06896551724137931,3.723454619798819,6.288784662835326,90.56232954990396,77.17334451536377,277.45275853172495,418.64714461392987,11.042118781285927,0.329028669315564,206.140625,91.5,0.3946334934250692,5816e57,2026-08-01T20:27:38.230337+00:00
ablation-w1-row5_gate_frecos-seed0,w1,FRECOS,True,learned,412,10,0.9,0,eval,1890,675,1215,59,1012,613,59,0.35714285714285715,0.0874074074074074,0.9081481481481481,0.0874074074074074,2.289590927453986,4.040757315708909,95.04838673252473,81.14393770036938,292.06921465395544,468.458096859671,10.520957108026419,0.321144388896067,206.140625,91.3,0.5229378675187831,5816e57,2026-08-01T20:27:39.400063+00:00
ablation-w1-row5_gate_frecos-seed1,w1,FRECOS,True,learned,412,10,0.9,1,eval,1890,635,1255,43,1045,581,49,0.335978835978836,0.06771653543307087,0.9149606299212598,0.07716535433070866,1.5299163961378153,2.809133208583249,86.40557647185645,80.3349514225719,246.55215326936383,383.3194476730042,11.57332710262878,0.34834002486296756,206.140625,92.1,0.41935936310109573,5816e57,2026-08-01T20:27:40.563562+00:00
ablation-w1-row5_gate_frecos-seed2,w1,FRECOS,True,learned,412,10,0.9,2,eval,1890,574,1316,29,1130,523,46,0.3037037037037037,0.050522648083623695,0.9111498257839721,0.08013937282229965,1.8411949949315256,4.31671010414203,101.96922549382947,91.8259964706854,279.92642622818755,415.6061675472765,9.806880410801135,0.36360701059007267,206.140625,90.4,0.45350574293588486,5816e57,2026-08-01T20:27:41.729125+00:00
ablation-w1-row5_gate_frecos-seed3,w1,FRECOS,True,learned,412,10,0.9,3,eval,1890,552,1338,48,1138,489,60,0.2920634920634921,0.08695652173913043,0.8858695652173914,0.10869565217391304,1.833972440525118,4.532308724438558,100.40063247429536,84.91504675139393,294.13443748755475,479.24994238601204,9.960096618475193,0.34820046560155415,206.140625,91.7,0.4088871256432895,5816e57,2026-08-01T20:27:42.890821+00:00
ablation-w1-row5_gate_frecos-seed4,w1,FRECOS,True,learned,412,10,0.9,4,eval,1890,725,1165,47,987,673,50,0.3835978835978836,0.06482758620689655,0.9282758620689655,0.06896551724137931,3.723454619798819,6.288784662835326,90.5671171959308,77.13021951440683,277.5021131833986,418.74529699452665,11.041535062186236,0.3338163153424079,206.140625,91.5,0.3946334934250692,5816e57,2026-08-01T20:27:44.004140+00:00
